"2386              ","BOMBACHA  AMERICANA             ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2387              ","SHORT LISO                      ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2388              ","VEDETINA C/LATERALES FRUNCIDOS  ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2434              ","CINTURON TRENZA                 ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2435              ","CINTURON TRENZA FINA            ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2436              ","CINTURON TRENZA MULTI           ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2437              ","MORRALES                        ","SIN DEFINIR              ","SIN DEFINIR              ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","SI                       "
"2438              ","MORRAL C/CIERRE                 ","SIN DEFINIR              ","SIN DEFINIR              ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","SI                       "
"2439              ","MORRAL MIMBRE                   ","SIN DEFINIR              ","SIN DEFINIR              ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","SI                       "
"2440              ","MORRAL TACHAS                   ","SIN DEFINIR              ","SIN DEFINIR              ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","SI                       "
"2441              ","MORRAL ANCHO                    ","SIN DEFINIR              ","SIN DEFINIR              ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","SI                       "
"2442              ","PORTACOSMETICO                  ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2443              ","CAJA C/DOCUMENTACION            ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2444              ","BOLSO GRANDE I                  ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2612              ","BOLSO TACLE                     ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2613              ","BOLSO MARINERO                  ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2614              ","BOLSO RAYADO GRANDE             ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2615              ","BOLSO RAYADO CHICO              ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2619              ","BOLSO LENTEJUELAS               ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2620              ","BOLSO C/PLIEGUE                 ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2621              ","BOLSO MANIJA TRENZA             ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2622              ","BOLSO ARPILLERA RAYA            ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2623              ","CINTURON TRENZADO               ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2624              ","CINTURON TRENZA SIMPLE          ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2625              ","CINTO FINITO                    ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2626              ","AROS                            ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2627              ","ARO SWETY                       ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2628              ","AROS PLATA                      ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2629              ","BOLSO BUHO                      ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2721              ","CINTURON FINO ESTAMPADO         ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2722              ","CINTURON TRENZADO ANCHO         ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2723              ","CINTURON TRENZADO FINO          ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2724              ","CINTURON ANCHO                  ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2725              ","COLLAR DE COLORES               ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2726              ","PULSERA                         ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2727              ","AROS                            ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2728              ","COLLAR ANTIGUO                  ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2729              ","COLLAR HINDU                    ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2730              ","COLLAR BORLAS                   ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2731              ","COLLAR ""28""                     ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2732              ","AROS GRANDES                    ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2733              ","AROS MEDIANOS                   ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2734              ","AROS Y GANCHOS                  ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2776              ","BOLSO DAMERO                    ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2777              ","BOLSO MEDIANO                   ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2778              ","BOLSO GRANDE                    ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2780              "," PORTACOSMETICO LA BONITA       ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2781              ","BILLETERA                       ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2782              ","BILLETERA TEEN                  ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2783              ","PANTUFLITAS                     ","SIN DEFINIR              ","SIN DEFINIR              ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","SI                       "
"2786              ","MORRAL BORDADO                  ","SIN DEFINIR              ","SIN DEFINIR              ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","SI                       "
"2787              ","MORRAL TELA                     ","SIN DEFINIR              ","SIN DEFINIR              ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","SI                       "
"2788              ","MORRAL PARCHE                   ","SIN DEFINIR              ","SIN DEFINIR              ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","SI                       "
"2789              ","MORRALES                        ","SIN DEFINIR              ","SIN DEFINIR              ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","SI                       "
"2790              ","MORRALES TELAR                  ","SIN DEFINIR              ","SIN DEFINIR              ","UNIDAD                   ","SIN DEFINIR              ","COMPLEMENTOS             ","COMPLEMENTOS             ","SI                       "
"2791              ","BILLETERA BORDADA               ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2792              ","MONEDERO GRANDE                 ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2793              ","MONEDERO REDONDO                ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2794              ","MONEDERO CHICO                  ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2795              ","CINTURON 030                    ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2796              ","CINTURON 035                    ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2797              ","CINTURON CADENA                 ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2798              ","CINTO FINITO II                 ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2816              ","BILLETERA MARGARITAS            ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2817              ","BILLETERA CIRCULOS              ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2858              ","LAZOS                           ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","NO APLICA                ","COMPLEMENTOS             ","COMPLEMENTOS             ","NO                       "
"2886              ","COLALESS VOLADOS (K)            ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2887              ","VEDETINA CON TIRAS (K)          ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2888              ","VEDETINA TIRO MEDIO (K)         ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2889              ","CORPI¥O MARILYN C/TAZA (K)      ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2890              ","CORPI¥O RETORCIDO (K)           ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2891              ","CORPI¥O BANDO TIRAS Y TAZA (K)  ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2892              ","BOMBACHA ZIGZAG (M)             ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2893              ","VEDETINA VOLADO LATERAL (M)     ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2894              ","CULOTE LESS (M)                 ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2895              ","CORPI¥O BANDO CON TIRAS (M)     ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2896              ","CORPI¥O STRAPLES (M)            ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2897              ","CORPI¥O MARILYN C/TAZA (M)      ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2898              ","BOMBACHA ZIGZAG (L)             ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2899              ","VEDETINA VOLADO LATERAL (L)     ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2900              ","COLALESS VOLADO (L)             ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2901              ","CORPI¥O TRIANG. C/VOLADOS (L)   ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2902              ","CORPI¥O STRAPLES (L)            ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2903              ","CORPI¥O BANDO C/TAZA (L)        ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2904              ","CORPI¥O TRIANG. C/VOLADOS (H)   ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2905              ","CORPI¥O STRAPLESS C/VOLADOS (H) ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2906              ","CORPI¥O BANDO TORZADO (H)       ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2907              ","CORPI¥O BANDO DOBLE TELA (H)    ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2908              ","VEDETINA CON TIRAS (H)          ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2909              ","COLALESS (H)                    ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2910              ","VEDETINA ESTAMPADA              ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2920              ","RIBETE CHINCHILLA GRIS          ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2921              ","CARRETEL CHINCHILLA GRIS X10MTS ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2922              ","RIBETE SILVER ROJO              ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2923              ","CARRETEL SILVER ROJO X10MTS     ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2924              ","RIBETE PAJONAL                  ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2925              ","CARRETEL PAJONAL X10MTS         ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2926              ","RIBETE RACOON NEGRO             ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2927              ","CARRETEL RACOON NEGRO X10MTS    ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2928              ","RIBETE DESMECHADO MARRON        ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2929              ","CARRETEL DESMECHADO MARRO X10MTS","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2930              ","RIBETE ZORRO COLORADO           ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2931              ","CARRETEL ZORRO COLORADO X10MTS  ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2932              ","RIBETE ZORRO PC MARRON          ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2933              ","CARRETEL ZORRO PC MARRON  X10MTS","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2934              ","RIBETE SILVER MOON              ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2935              ","CARRETEL SILVER MOON X10MTS     ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2936              ","RIBETE LUKTE                    ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2937              ","CARRETEL LUKTE X10MTS           ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2938              ","RIBETE VOLPETE MARRON           ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2939              ","CARRETEL VOLPETE MARRON X10MTS  ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2940              ","RIBETE GRIS CON LUNARES         ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2941              ","CARRETEL GRIS CON LUNARES X10MTS","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2942              ","RIBETE SNOWCAT                  ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2943              ","CARRETEL SNOWCAT X10MTS         ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2944              ","RIBETE ESTEPA FOX               ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2945              ","CARRETEL ESTEPA FOX X10MTS      ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2946              ","RIBETE ZORRO SILVER MARRON      ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2947              ","CARRETEL ZORRO SILVER MAR X10MTS","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2948              ","RIBETE RACOON BLANCO            ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2949              ","CARRETEL RACOON BLANCO X10MTS   ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2950              ","RIBETE VOLPETE MORO             ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2951              ","CARRETEL VOLPETE MORO X10MTS    ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2952              ","RIBETE COYOTE                   ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2953              ","CARRETEL COYOTE X10MTS          ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2954              ","RIBETE SKUNK                    ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","RIBETE                   ","NO                       "
"2955              ","CARRETEL SLUNK X10MTS           ","NO APLICA                ","DE 14 A 16               ","UNIDAD                   ","NO APLICA                ","DETALLES DE PIEL         ","CARRETEL                 ","NO                       "
"2956              ","C. STRAPLESS C/2 VOLADOS        ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2957              ","C. TRIANGULO C/VOLADO ANCHO     ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2959              ","CORPI¥O ARO C/MO¥O Y NUDO       ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2960              ","C. TRIANG. TASA SOFT TASA ANCHA ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2961              ","C. BANDO C/NUDO C/TASA          ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2962              ","CORPI¥O BANDO RETORCIDO         ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2963              ","VEDETINA C/VOLADOS LATERALES    ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2964              ","CULOTE LESS                     ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2965              ","VEDETINA C/VOLADO CINTURA       ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2966              ","COLA LESS                       ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2967              ","MEDIA AMERICANA                 ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2968              ","VEDETINA COLETAS                ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2973              ","C. ARO C/MO¥O Y NUDO (ET)       ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2974              ","CORPI¥O TRIANG. SOFT (ET)       ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2975              ","C. BANDO C/NUDO C/TASA (ET)     ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2976              ","CULOTE LESS EST. (ET)           ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2977              ","VEDETINA EST. (ET)              ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2978              ","BOMBACHA AMERICANA EST. (ET)    ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2981              ","C. ARO C/MO¥O Y NUDO EST. (LE)  ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2982              ","CORPI¥O TRIANG. SOFT (LE)       ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
"2983              ","C. BANDO C/NUDO C/TASA (LE)     ","NO APLICA                ","NO APLICA                ","UNIDAD                   ","PRIMAVERA / VERANO       ","INDUMENTARIA             ","MALLAS                   ","SI                       "
